"AccountID","ServiceType","ServiceName","DataAllowance_MB","VoiceAllowance_Minutes","SMSAllowance_N_Messages","DataUsage_PCT","DataUsage_PCT_PM","DataUsage_PCT_PPM","VoiceUsage_PCT","VoiceUsage_PCT_PM","VoiceUsage_PCT_PPM","SMSUsage_PCT","SMSUsage_PCT_PM","SMSUsage_PCT_PPM","Revenue_Month","Revenue_Month_PM","Revenue_Month_PPM","Revenue_Month_PPPM","ServiceFailureRate_PCT","ServiceFailureRate_PCT_PM","ServiceFailureRate_PCT_PPM","CustomerLifetimeValue_USD","CustomerLifetimeValue_USD_PM","CustomerLifetimeValue_USD_PPM","Device_Lifetime","Device_Lifetime_PM","Device_Lifetime_PPM","ContractActivityLABEL","ContractActivity","ChurnMonth"
"2001240","Standard Service Plan","Voice Standard","1024","500","300","58.63","32.91","72.17","62.45","71.99","58.4","48.19","33.17","45.1","50","50","50","50","0.31","1.15","0.77","1085","1574","909","12","13","9","Retended","0",
"2001432","Standard Service Plan","Voice Standard","1024","500","300","78.1","62.22","79.44","58.37","77.59","31.24","85.17","44.56","64.71","50","50","50","50","0.95","0.76","0.11","345","1725","379","9","8","14","Retended","0",
"2000219","Premium Service Plan","Voice Premium","300","1000","300","95.66","92.82","75.56","115.29","41.39","76.64","54.48","65.37","85.38","55","85","55","55","1.59","1.82","0.28","1909","645","1354","14","9","12","Churned","1","12"
"2001882","Standard Service Plan","Voice Standard","1024","500","300","72.52",,,"23.43",,,"40.53",,,"70",,,,"1.9",,,"1090",,,"12",,,"Retended","0",
"2000063","Premium Service Plan","Data Premium","10240","150","300","72.42","30.72","43.69","91.08","74.65","53.09","26.39","84.18","24.97","70","70","70","70","1.12","0.92","0","297","1821","520","16","15","13","Retended","0",
"2000650","Standard Service Plan","Data Standard","3072","300","300","26.67","52.63","94.33","42.07","90.02","67.96","73.52","75.53","81.4","55","55","55","55","0.85","0.18","0.59","330","1048","1049","12","20","16","Retended","0",
"2001695","Standard Service Plan","Voice Standard","1024","500","300","90.6","96.82",,"63.6","41.41",,"71.78","69.15",,"50","50",,,"1.2","1.27",,"891","609",,"12","8",,"Retended","0",
"2000446","Standard Service Plan","Data Standard","3072","300","300","51.11","70.63","77.19","58.36","74.3","72.75","50.36","89.69","80.96","55","55","55","55","0.04","0.97","0.61","300","293","407","11","13","19","Retended","0",
"2001029","Standard Service Plan","Voice Standard","1024","500","300","60.15","51.49","71.85","63.78","51.31","62.85","65.09","77.22","75.14","50","50","50","50","0.37","0.69","0.87","1408","907","705","7","13","10","Retended","0",
"2001433","Standard Service Plan","Voice Standard","1024","500","300","58.15","95.5","75.63","121.6","97.64","27.26","99.93","70.47","64.73","50","70","50","50","2.59","0","0.41","1445","634","1419","15","6","14","Retended","0",
"2000228","Premium Service Plan","Voice Premium","300","1000","300","78.46","64.5","60","3.75","90.3","95.32","49.22","67.02","92.56","55","55","55","55","0.99","1.08","1.78","592","731","1086","17","10","10","Churned","1","12"
"2000064","Premium Service Plan","Data Premium","10240","150","300","59.55","34.75","45.12","62.06","63.63","42.07","61.04","38.46","33.03","80","70","70","70","0.71","1.74","0.54","1423","910","1137","15","17","15","Retended","0",
"2001030","Standard Service Plan","Voice Standard","1024","500","300","86.31","59.23","85.67","94.75","46.73","62.75","77.27","56","81.36","50","50","50","50","1.93","1.83","0.43","1053","428","1214","10","10","7","Retended","0",
"2000448","Standard Service Plan","Data Standard","3072","300","300","34.91","95.53","87.77","64.73","44.96","84.42","0.22","88.85","79.98","55","55","55","55","0.5","0.23","0.61","457","1268","1477","12","14","12","Retended","0",
"2000230","Premium Service Plan","Voice Premium","300","1000","300","75.68","88.68","67.7","2.32","69.42","83.87","62.42","78.37","87.79","55","55","55","55","1.51","1.78","0","1172","1086","1549","11","10","17","Churned","1","12"
"2001434","Standard Service Plan","Voice Standard","1024","500","300","68.12","80.54","60.37","23.76","68.44","61.32","83.48","54.45","78.46","50","50","50","50","0.93","1.45","1.89","865","833","1921","11","12","13","Retended","0",
"2000232","Premium Service Plan","Voice Premium","300","1000","300","53.88","67.98",,"7.71","97.91",,"87.63","97.03",,"55","55","55",,"1.17","1.51",,"1249","676",,"10","10",,"Churned","1","11"
"2001242","Standard Service Plan","Voice Standard","1024","500","300","50.8","65.78","61.29","100.31","76.58","51.76","70.51","63","90.81","50","70","50","50","0.26","0.91","2.59","1195","492","1422","14","8","11","Retended","0",
"2000226","Premium Service Plan","Voice Premium","300","1000","300","62.46","61.11","67.35","107.8","90.19","52.51","117.13","80.01","80.12","55","95","55","55","0.13","0.86","1.6","1196","786","731","16","9","5","Retended","0",
"2000651","Standard Service Plan","Data Standard","3072","300","300","59.35","60.67","83.13","39.7","80.71","76.07","55.11","76.34","75.14","55","55","55","55","1.5","0.72","0.38","228","528","764","9","11","9","Retended","0",
"2001883","Standard Service Plan","Voice Standard","1024","500","300","39.04",,,"43.54",,,"73.83",,,"50",,,,"0.83",,,"1057",,,"9",,,"Retended","0",
"2001031","Standard Service Plan","Voice Standard","1024","500","300","74.81","87.64","81.88","24.82","56.91","65.93","71.9","50.56","66.4","50","50","50","50","0.96","0.03","1.03","395","1461","1597","9","15","17","Retended","0",
"2000065","Premium Service Plan","Data Premium","10240","150","300","51.65","71.87","40.13","76.64","93.27","96.96","80.11","25.23","28.23","70","70","70","70","0.27","1.45","0.88","920","1414","1821","16","8","15","Retended","0",
"2000271","Premium Service Plan","Voice Premium","300","1000","300","76.87","55.79",,"3.27","84.98",,"129.9","89.31",,"55","65","55",,"0.5","0.53",,"598","695",,"14","11",,"Churned","1","11"
"2000265","Premium Service Plan","Voice Premium","300","1000","300","154.05","43.52","81.49","84.98","80.28","74.92","100.57","77.79","94.31","55","75","55","55","0.97","0.81","0","355","1128","755","12","6","17","Churned","1","12"
"2000449","Standard Service Plan","Data Standard","3072","300","300","49.7","74.22","78.8","88.88","75.48","76.96","70.74","56.94","71.36","55","55","55","55","0.8","1.16","0.83","1279","1053","459","8","6","17","Retended","0",
"2001435","Standard Service Plan","Voice Standard","1024","500","300","44.04","64.88","78.68","66.52","64","20.02","64.9","66.24","62.64","50","50","50","50","1.15","0","0.55","1099","1064","154","8","14","12","Retended","0",
"2001243","Standard Service Plan","Voice Standard","1024","500","300","74.12","67.29","81.28","95.9","85.45","80.71","49.44","87.05","81.9","50","50","50","50","1.49","0.62","0.46","1348","1575","409","11","16","10","Retended","0",
"2000227","Premium Service Plan","Voice Premium","300","1000","300","66.35","65.6","66.62","55.01","65.25","91.43","62.62","55.48","99.16","55","55","55","55","1.12","0.75","1.56","567","1049","1575","16","14","16","Retended","0",
"2000652","Standard Service Plan","Data Standard","3072","300","300","78.57","90.25","81.61","41.04","33.05","85.99","70.46","64.84","86.89","55","55","55","55","1.13","0.71","0.31","825","1462","968","9","15","13","Retended","0",
"2000862","Standard Service Plan","Voice Standard","1024","500","300","54.49","57.89","87.44","53.07","80.19","69.55","26.64","53.98","89.18","50","50","50","50","0.9","1.47","2.55","326","1773","387","8","10","13","Retended","0",
"2001033","Standard Service Plan","Voice Standard","1024","500","300","58.76","74.89","64.3","75.49","65.64","82.11","86.07","75.01","66.76","50","50","50","50","0.69","0.4","1.63","1424","620","1745","17","12","12","Retended","0",
"2001734","Premium Service Plan","Data Premium","10240","150","300","83.52",,,"72.65",,,"68.83",,,"70",,,,"0.94",,,"1994",,,"13",,,"Retended","0",
"2000273","Premium Service Plan","Voice Premium","300","1000","300","103.3","89.14","42.73","163.22","93.35","66.48","60.8","62","81.46","55","95","55","55","0.93","1.26","1.2","1092","437","1809","13","13","12","Churned","1","12"
"2001244","Standard Service Plan","Voice Standard","1024","500","300","74.99","92.44","87.85","82.9","64.5","64.95","54.36","68.64","65.36","50","50","50","50","2","1.38","2.04","1390","1628","848","16","10","17","Retended","0",
"2001436","Standard Service Plan","Voice Standard","1024","500","300","62.87","65.62","85.3","61.4","88.7","57.05","72.29","78.34","72.08","50","50","50","50","0.8","0.96","0.78","1481","1770","728","14","8","17","Retended","0",
"2000450","Standard Service Plan","Data Standard","3072","300","300","74.48","86.58","81.56","86.78","92.78","71.58","67.12","68.97","78.22","55","55","55","55","1.34","1.18","0","784","126","850","7","16","10","Retended","0",
"2000654","Standard Service Plan","Data Standard","3072","300","300","95.62","61.08","80.62","83.95","44.67","61.09","78.33","68.09","76.98","55","55","55","55","0.76","1.7","0.77","860","1315","1442","10","8","14","Retended","0",
"2001899","Standard Service Plan","Voice Standard","1024","500","300","81.94",,,"96.73",,,"45.06",,,"50",,,,"2",,,"1081",,,"14",,,"Retended","0",
"2000863","Standard Service Plan","Voice Standard","1024","500","300","83.48","81.14","88.69","68.59","10.78","55.77","57.55","80.27","49.96","50","50","50","50","0.37","0.49","1.75","1254","816","608","17","10","12","Retended","0",
"2000068","Premium Service Plan","Data Premium","10240","150","300","49.07","45.64","65.56","70.28","69.74","97.4","69.28","48.5","28.03","70","70","70","120","0.14","0.75","0.28","1778","1792","2831","11","10","13","Retended","0",
"2000302","Premium Service Plan","Voice Premium","300","1000","300","213.98","40.52","81.11","98.13","38.96","35.2","4.78","80.78","56.35","55","75","55","55","1.61","0.63","1.59","1322","366","1067","15","11","11","Churned","1","12"
"2001245","Standard Service Plan","Voice Standard","1024","500","300","36.09","75.73","87.67","61.25","44.22","27.31","85.45","52.93","49.63","50","50","50","50","1.36","1.76","1.09","49","1432","236","13","11","13","Retended","0",
"2001437","Standard Service Plan","Voice Standard","1024","500","300","74.47","51.42","65.36","69.19","70.8","59.69","72.52","90.73","58.05","50","50","50","50","0.01","1.37","0.84","214","1390","1229","10","17","14","Retended","0",
"2000655","Standard Service Plan","Data Standard","3072","300","300","68.99","88.55","85.01","40.21","57.6","66.42","55.07","59.81","76.92","55","55","55","55","1.24","0.95","0.96","916","1101","1023","10","11","12","Retended","0",
"2001036","Standard Service Plan","Voice Standard","1024","500","300","72.96","75.24","63.09","69.16","78.09","73.2","64.8","31.75","87.03","50","50","50","50","1.24","1.35","0","978","872","584","14","14","15","Retended","0",
"2000274","Premium Service Plan","Voice Premium","300","1000","300","52.92","40.67",,"98.35","60.56",,"98.63","87.6",,"55","55","55",,"1.3","2.55",,"695","1641",,"16","10",,"Churned","1","11"
"2000069","Premium Service Plan","Data Premium","10240","150","300","86.87","61.59","30.89","86.1","83.98","91.59","76.81","55.09","29.12","70","70","70","70","1.72","1.16","0.09","1420","1385","1587","7","9","12","Retended","0",
"2000864","Standard Service Plan","Voice Standard","1024","500","300","53.6","71.32","102.31","45.69","33.44","57.94","52.77","11.6","58.04","50","50","50","70","1.3","0.63","1.54","1479","116","787","19","20","12","Retended","0",
"2000306","Premium Service Plan","Voice Premium","300","1000","300","97.52","80.97","94.44","27.44","66.79","76.62","93.99","79.68","54.33","55","55","55","55","1.25","0.98","1.76","252","732","299","5","8","16","Churned","1","12"
"2001246","Standard Service Plan","Voice Standard","1024","500","300","79.73","85.6","90.76","40.83","55.41","61.47","51.53","59.59","62.57","50","50","50","50","0.01","0.52","1.35","565","1341","605","9","14","10","Retended","0",
"2001438","Standard Service Plan","Voice Standard","1024","500","300","74.5","61.01","43.81","55.94","61.14","72.31","90.89","78.29","29.37","50","50","50","50","0.93","1.09","2.15","1086","507","1273","14","14","7","Retended","0",
"2000657","Standard Service Plan","Data Standard","3072","300","300","60.92","69.64","78.01","70.78","62.03","75.35","76.99","76.41","91.51","55","55","55","55","1.02","1.68","0.88","1085","1513","768","14","10","11","Retended","0",
"2000229","Premium Service Plan","Voice Premium","300","1000","300","87.64","88.17","66.52","75.65","83.52","97.69","86.19","83.67","95.83","55","55","55","55","2.21","0.81","0.83","1237","1575","1915","14","11","10","Retended","0",
"2000278","Premium Service Plan","Voice Premium","300","1000","300","82.31","58.93",,"56.7","95.86",,"75.73","99.78",,"55","55","55",,"1.54","1.18",,"669","1382",,"18","9",,"Churned","1","11"
"2001038","Standard Service Plan","Voice Standard","1024","500","300","60.14","86.72","79.26","97.59","64.65","77.65","35.76","79.84","86.35","50","50","50","50","0.62","1.41","0","1170","856","902","14","12","11","Retended","0",
"2000070","Premium Service Plan","Data Premium","10240","150","300","64.05","95.44","55.31","94.54","99.59","98.62","38.7","77.68","56.84","70","70","70","70","1.95","1.25","0.95","957","1620","1792","11","15","10","Retended","0",
"2000865","Standard Service Plan","Voice Standard","1024","500","300","80.17","55.53","74.52","68.52","39.72","58.46","23.43","58.6","80.36","70","50","50","50","1.81","1.06","2.73","671","2041","1234","14","8","15","Retended","0",
"2000451","Standard Service Plan","Data Standard","3072","300","300","96.45","36.89","76.52","79.69","39.65","78.99","63.13","63.27","66.18","55","55","55","55","1.33","0.08","0.34","1695","997","1122","11","12","13","Retended","0",
"2000367","Premium Service Plan","Text Premium","300","150","1000","91.51","90.96","96.64","8.45","80.09","93.6","55.97","52.38","67","40","40","40","40","1.34","1.92","1.75","1397","929","1054","16","14","5","Churned","1","12"
"2001247","Standard Service Plan","Voice Standard","1024","500","300","74.47","79.74","66.35","68.79","90.11","29.61","67.64","70.5","52.81","50","50","50","50","0.83","0.74","0.04","1539","853","1938","10","12","11","Retended","0",
"2001439","Standard Service Plan","Voice Standard","1024","500","300","83.62","59.06","68.24","64.27","69.56","24.82","80.85","77.06","78.2","50","50","50","50","1.57","1.41","2.46","1425","1760","10","15","14","14","Retended","0",
"2000658","Standard Service Plan","Data Standard","3072","300","300","61.21","91.42","87.51","58.92","95.63","62.11","77.43","64.81","91.04","55","55","55","55","0.42","1.45","0.61","958","1288","893","10","12","12","Retended","0",
"2000231","Premium Service Plan","Voice Premium","300","1000","300","62.59","51.91","65.24","55.98","81.92","85.44","93.86","85.48","83.76","55","55","55","55","1.55","0.69","0.94","13","1915","489","13","15","9","Retended","0",
"2000280","Premium Service Plan","Voice Premium","300","1000","300","63.01","41.98",,"6.07","31.69",,"109.9","83.77",,"55","65","55",,"1.39","0.88",,"1698","586",,"11","19",,"Churned","1","11"
"2001039","Standard Service Plan","Voice Standard","1024","500","300","82.45","70.88","76.88","39.13","60.59","62.89","30.55","58.18","89.5","50","50","50","50","1.09","0.63","1.19","690","821","784","11","13","13","Retended","0",
"2000071","Premium Service Plan","Data Premium","10240","150","300","78.33","57.76","40.36","84.69","92.92","37.9","68.07","27","44.63","70","70","70","70","1.46","0.47","0.58","1017","1599","1385","13","10","14","Retended","0",
"2000866","Standard Service Plan","Voice Standard","1024","500","300","70.02","74.16","98.15","49.15","25.85","46.11","47.54","57.65","66.76","50","50","50","50","0.75","0.95","0","990","950","894","7","10","7","Retended","0",
"2000452","Standard Service Plan","Data Standard","3072","300","300","83.01","82.81","87.44","65.9","95.55","81.44","94.19","72.99","65.14","55","55","55","55","0.2","0.18","0.38","967","1086","1462","11","6","15","Retended","0",
"2001665","Standard Service Plan","Data Standard","3072","300","300","76.82","63.63",,"49.35","85.9",,"62.15","62.04",,"65","55",,,"0.97","1.32",,"655","481",,"13","10",,"Retended","0",
"2000407","Standard Service Plan","Data Standard","3072","300","300","6.33","53.45","82.28","120.67","71.95","98.88","63.45","64.38","90.79","55","70","55","55","1.47","0.71","0.75","898","401","932","10","15","8","Churned","1","12"
